#    L    TT             EE             BB             TE          
   390    0.17112E+04    0.21066E+02    0.32323E-01    0.10912E+02
   391    0.17045E+04    0.21067E+02    0.32418E-01    0.90138E+01
   392    0.16981E+04    0.21065E+02    0.32513E-01    0.71223E+01
   393    0.16923E+04    0.21059E+02    0.32609E-01    0.52370E+01
   394    0.16868E+04    0.21048E+02    0.32705E-01    0.33601E+01
   395    0.16817E+04    0.21034E+02    0.32802E-01    0.14902E+01
   396    0.16771E+04    0.21016E+02    0.32900E-01   -0.36921E+00
   397    0.16728E+04    0.20994E+02    0.32998E-01   -0.22194E+01
   398    0.16690E+04    0.20967E+02    0.33097E-01   -0.40590E+01
   399    0.16655E+04    0.20938E+02    0.33196E-01   -0.58871E+01
   400    0.16624E+04    0.20904E+02    0.33296E-01   -0.77029E+01
   401    0.16598E+04    0.20866E+02    0.33396E-01   -0.95057E+01
   402    0.16575E+04    0.20824E+02    0.33497E-01   -0.11295E+02
   403    0.16557E+04    0.20779E+02    0.33599E-01   -0.13069E+02
   404    0.16542E+04    0.20729E+02    0.33702E-01   -0.14828E+02
   405    0.16531E+04    0.20676E+02    0.33805E-01   -0.16572E+02
   406    0.16523E+04    0.20619E+02    0.33909E-01   -0.18299E+02
   407    0.16519E+04    0.20558E+02    0.34013E-01   -0.20010E+02
   408    0.16519E+04    0.20494E+02    0.34118E-01   -0.21701E+02
   409    0.16523E+04    0.20427E+02    0.34224E-01   -0.23374E+02
   410    0.16530E+04    0.20354E+02    0.34331E-01   -0.25030E+02
   411    0.16541E+04    0.20279E+02    0.34439E-01   -0.26664E+02
   412    0.16555E+04    0.20201E+02    0.34547E-01   -0.28279E+02
   413    0.16572E+04    0.20118E+02    0.34656E-01   -0.29873E+02
   414    0.16592E+04    0.20033E+02    0.34765E-01   -0.31445E+02
   415    0.16617E+04    0.19944E+02    0.34876E-01   -0.32995E+02
   416    0.16644E+04    0.19852E+02    0.34987E-01   -0.34522E+02
   417    0.16674E+04    0.19756E+02    0.35099E-01   -0.36028E+02
   418    0.16708E+04    0.19656E+02    0.35212E-01   -0.37508E+02
   419    0.16745E+04    0.19554E+02    0.35326E-01   -0.38963E+02
   420    0.16784E+04    0.19449E+02    0.35440E-01   -0.40394E+02
   421    0.16828E+04    0.19340E+02    0.35556E-01   -0.41800E+02
   422    0.16874E+04    0.19228E+02    0.35672E-01   -0.43180E+02
   423    0.16922E+04    0.19113E+02    0.35789E-01   -0.44533E+02
   424    0.16972E+04    0.18995E+02    0.35907E-01   -0.45860E+02
   425    0.17026E+04    0.18873E+02    0.36026E-01   -0.47158E+02
   426    0.17083E+04    0.18750E+02    0.36145E-01   -0.48428E+02
   427    0.17142E+04    0.18623E+02    0.36266E-01   -0.49672E+02
   428    0.17204E+04    0.18493E+02    0.36387E-01   -0.50885E+02
   429    0.17267E+04    0.18361E+02    0.36509E-01   -0.52069E+02
   430    0.17335E+04    0.18227E+02    0.36632E-01   -0.53224E+02
   431    0.17404E+04    0.18090E+02    0.36756E-01   -0.54348E+02
   432    0.17474E+04    0.17950E+02    0.36881E-01   -0.55443E+02
   433    0.17547E+04    0.17808E+02    0.37006E-01   -0.56506E+02
   434    0.17622E+04    0.17664E+02    0.37133E-01   -0.57539E+02
   435    0.17699E+04    0.17518E+02    0.37260E-01   -0.58540E+02
   436    0.17779E+04    0.17370E+02    0.37388E-01   -0.59510E+02
   437    0.17860E+04    0.17219E+02    0.37517E-01   -0.60447E+02
   438    0.17943E+04    0.17066E+02    0.37647E-01   -0.61351E+02
   439    0.18028E+04    0.16912E+02    0.37778E-01   -0.62223E+02
   440    0.18115E+04    0.16756E+02    0.37910E-01   -0.63062E+02
   441    0.18203E+04    0.16597E+02    0.38042E-01   -0.63868E+02
   442    0.18292E+04    0.16437E+02    0.38175E-01   -0.64640E+02
   443    0.18384E+04    0.16276E+02    0.38309E-01   -0.65379E+02
   444    0.18477E+04    0.16114E+02    0.38444E-01   -0.66083E+02
   445    0.18570E+04    0.15948E+02    0.38579E-01   -0.66753E+02
   446    0.18665E+04    0.15783E+02    0.38716E-01   -0.67388E+02
   447    0.18761E+04    0.15617E+02    0.38853E-01   -0.67989E+02
   448    0.18858E+04    0.15449E+02    0.38991E-01   -0.68556E+02
   449    0.18956E+04    0.15280E+02    0.39129E-01   -0.69088E+02
   450    0.19056E+04    0.15110E+02    0.39268E-01   -0.69585E+02
   451    0.19156E+04    0.14939E+02    0.39408E-01   -0.70047E+02
   452    0.19257E+04    0.14768E+02    0.39549E-01   -0.70475E+02
   453    0.19360E+04    0.14597E+02    0.39691E-01   -0.70867E+02
   454    0.19462E+04    0.14424E+02    0.39833E-01   -0.71226E+02
   455    0.19565E+04    0.14251E+02    0.39975E-01   -0.71550E+02
   456    0.19669E+04    0.14077E+02    0.40119E-01   -0.71834E+02
   457    0.19773E+04    0.13904E+02    0.40263E-01   -0.72091E+02
   458    0.19877E+04    0.13730E+02    0.40407E-01   -0.72304E+02
   459    0.19983E+04    0.13557E+02    0.40553E-01   -0.72487E+02
   460    0.20088E+04    0.13383E+02    0.40698E-01   -0.72635E+02
   461    0.20193E+04    0.13209E+02    0.40845E-01   -0.72749E+02
   462    0.20299E+04    0.13034E+02    0.40992E-01   -0.72822E+02
   463    0.20405E+04    0.12861E+02    0.41139E-01   -0.72874E+02
   464    0.20510E+04    0.12689E+02    0.41287E-01   -0.72875E+02
   465    0.20615E+04    0.12517E+02    0.41435E-01   -0.72855E+02
   466    0.20720E+04    0.12344E+02    0.41584E-01   -0.72791E+02
   467    0.20826E+04    0.12173E+02    0.41734E-01   -0.72699E+02
   468    0.20931E+04    0.12003E+02    0.41884E-01   -0.72570E+02
   469    0.21036E+04    0.11832E+02    0.42034E-01   -0.72413E+02
   470    0.21141E+04    0.11664E+02    0.42185E-01   -0.72220E+02
   471    0.21243E+04    0.11497E+02    0.42336E-01   -0.71992E+02
   472    0.21347E+04    0.11331E+02    0.42487E-01   -0.71735E+02
   473    0.21450E+04    0.11166E+02    0.42639E-01   -0.71443E+02
   474    0.21553E+04    0.11003E+02    0.42791E-01   -0.71122E+02
   475    0.21655E+04    0.10840E+02    0.42943E-01   -0.70766E+02
   476    0.21756E+04    0.10680E+02    0.43096E-01   -0.70377E+02
   477    0.21855E+04    0.10521E+02    0.43249E-01   -0.69965E+02
   478    0.21955E+04    0.10363E+02    0.43402E-01   -0.69511E+02
   479    0.22053E+04    0.10208E+02    0.43556E-01   -0.69039E+02
   480    0.22151E+04    0.10054E+02    0.43710E-01   -0.68530E+02
   481    0.22247E+04    0.99027E+01    0.43864E-01   -0.67989E+02
   482    0.22344E+04    0.97538E+01    0.44018E-01   -0.67422E+02
   483    0.22438E+04    0.96068E+01    0.44172E-01   -0.66829E+02
   484    0.22530E+04    0.94623E+01    0.44327E-01   -0.66207E+02
   485    0.22623E+04    0.93197E+01    0.44481E-01   -0.65555E+02
   486    0.22714E+04    0.91805E+01    0.44636E-01   -0.64877E+02
   487    0.22803E+04    0.90438E+01    0.44791E-01   -0.64173E+02
   488    0.22891E+04    0.89090E+01    0.44946E-01   -0.63441E+02
   489    0.22977E+04    0.87775E+01    0.45101E-01   -0.62684E+02
   490    0.23063E+04    0.86493E+01    0.45256E-01   -0.61901E+02
   491    0.23146E+04    0.85238E+01    0.45411E-01   -0.61094E+02
   492    0.23228E+04    0.84015E+01    0.45566E-01   -0.60264E+02
   493    0.23309E+04    0.82810E+01    0.45721E-01   -0.59408E+02
   494    0.23388E+04    0.81654E+01    0.45875E-01   -0.58531E+02
   495    0.23465E+04    0.80523E+01    0.46030E-01   -0.57631E+02
   496    0.23540E+04    0.79432E+01    0.46185E-01   -0.56709E+02
   497    0.23614E+04    0.78375E+01    0.46340E-01   -0.55766E+02
   498    0.23686E+04    0.77343E+01    0.46494E-01   -0.54803E+02
   499    0.23756E+04    0.76359E+01    0.46648E-01   -0.53819E+02
   500    0.23825E+04    0.75400E+01    0.46802E-01   -0.52817E+02
   501    0.23890E+04    0.74489E+01    0.46956E-01   -0.51796E+02
   502    0.23956E+04    0.73618E+01    0.47110E-01   -0.50756E+02
   503    0.24018E+04    0.72780E+01    0.47263E-01   -0.49700E+02
   504    0.24078E+04    0.71981E+01    0.47416E-01   -0.48626E+02
   505    0.24137E+04    0.71230E+01    0.47569E-01   -0.47537E+02
   506    0.24193E+04    0.70520E+01    0.47722E-01   -0.46432E+02
   507    0.24248E+04    0.69847E+01    0.47874E-01   -0.45312E+02
   508    0.24300E+04    0.69223E+01    0.48025E-01   -0.44177E+02
   509    0.24351E+04    0.68637E+01    0.48177E-01   -0.43030E+02
   510    0.24398E+04    0.68097E+01    0.48328E-01   -0.41871E+02
   511    0.24444E+04    0.67598E+01    0.48478E-01   -0.40698E+02
   512    0.24488E+04    0.67145E+01    0.48628E-01   -0.39514E+02
   513    0.24530E+04    0.66736E+01    0.48777E-01   -0.38320E+02
   514    0.24569E+04    0.66373E+01    0.48926E-01   -0.37116E+02
   515    0.24607E+04    0.66057E+01    0.49075E-01   -0.35902E+02
   516    0.24642E+04    0.65787E+01    0.49222E-01   -0.34680E+02
   517    0.24674E+04    0.65564E+01    0.49369E-01   -0.33450E+02
   518    0.24704E+04    0.65387E+01    0.49516E-01   -0.32213E+02
   519    0.24734E+04    0.65259E+01    0.49662E-01   -0.30969E+02
   520    0.24760E+04    0.65178E+01    0.49807E-01   -0.29719E+02
   521    0.24783E+04    0.65145E+01    0.49951E-01   -0.28465E+02
   522    0.24804E+04    0.65162E+01    0.50095E-01   -0.27207E+02
   523    0.24823E+04    0.65227E+01    0.50238E-01   -0.25945E+02
   524    0.24840E+04    0.65340E+01    0.50380E-01   -0.24680E+02
   525    0.24854E+04    0.65503E+01    0.50522E-01   -0.23412E+02
   526    0.24866E+04    0.65716E+01    0.50662E-01   -0.22144E+02
   527    0.24877E+04    0.65977E+01    0.50802E-01   -0.20875E+02
   528    0.24885E+04    0.66288E+01    0.50941E-01   -0.19607E+02
   529    0.24890E+04    0.66651E+01    0.51079E-01   -0.18338E+02
   530    0.24893E+04    0.67064E+01    0.51216E-01   -0.17073E+02
   531    0.24895E+04    0.67525E+01    0.51352E-01   -0.15809E+02
   532    0.24893E+04    0.68038E+01    0.51487E-01   -0.14549E+02
   533    0.24890E+04    0.68601E+01    0.51622E-01   -0.13292E+02
   534    0.24883E+04    0.69214E+01    0.51755E-01   -0.12041E+02
   535    0.24875E+04    0.69879E+01    0.51887E-01   -0.10795E+02
   536    0.24865E+04    0.70594E+01    0.52019E-01   -0.95549E+01
   537    0.24853E+04    0.71358E+01    0.52149E-01   -0.83217E+01
   538    0.24838E+04    0.72174E+01    0.52278E-01   -0.70963E+01
   539    0.24821E+04    0.73039E+01    0.52406E-01   -0.58794E+01
   540    0.24802E+04    0.73957E+01    0.52533E-01   -0.46717E+01
   541    0.24781E+04    0.74922E+01    0.52660E-01   -0.34733E+01
   542    0.24757E+04    0.75938E+01    0.52784E-01   -0.22863E+01
   543    0.24732E+04    0.77005E+01    0.52908E-01   -0.11104E+01
   544    0.24704E+04    0.78122E+01    0.53031E-01    0.53671E-01
   545    0.24674E+04    0.79287E+01    0.53153E-01    0.12052E+01
   546    0.24643E+04    0.80500E+01    0.53273E-01    0.23431E+01
   547    0.24609E+04    0.81761E+01    0.53392E-01    0.34671E+01
   548    0.24573E+04    0.83071E+01    0.53511E-01    0.45763E+01
   549    0.24536E+04    0.84430E+01    0.53628E-01    0.56699E+01
   550    0.24496E+04    0.85838E+01    0.53743E-01    0.67474E+01
   551    0.24455E+04    0.87294E+01    0.53858E-01    0.78082E+01
   552    0.24411E+04    0.88798E+01    0.53972E-01    0.88512E+01
   553    0.24366E+04    0.90336E+01    0.54084E-01    0.98764E+01
   554    0.24319E+04    0.91937E+01    0.54195E-01    0.10883E+02
   555    0.24270E+04    0.93578E+01    0.54305E-01    0.11870E+02
   556    0.24219E+04    0.95268E+01    0.54413E-01    0.12838E+02
   557    0.24167E+04    0.96998E+01    0.54521E-01    0.13785E+02
   558    0.24112E+04    0.98783E+01    0.54627E-01    0.14711E+02
   559    0.24056E+04    0.10060E+02    0.54732E-01    0.15617E+02
   560    0.23999E+04    0.10246E+02    0.54836E-01    0.16500E+02
   561    0.23939E+04    0.10436E+02    0.54938E-01    0.17360E+02
   562    0.23878E+04    0.10632E+02    0.55040E-01    0.18198E+02
   563    0.23816E+04    0.10830E+02    0.55140E-01    0.19014E+02
   564    0.23752E+04    0.11034E+02    0.55239E-01    0.19804E+02
   565    0.23687E+04    0.11241E+02    0.55336E-01    0.20571E+02
   566    0.23620E+04    0.11452E+02    0.55433E-01    0.21313E+02
   567    0.23552E+04    0.11666E+02    0.55528E-01    0.22029E+02
   568    0.23482E+04    0.11885E+02    0.55622E-01    0.22720E+02
   569    0.23411E+04    0.12108E+02    0.55715E-01    0.23387E+02
   570    0.23339E+04    0.12334E+02    0.55806E-01    0.24024E+02
   571    0.23265E+04    0.12564E+02    0.55896E-01    0.24635E+02
   572    0.23190E+04    0.12797E+02    0.55985E-01    0.25220E+02
   573    0.23114E+04    0.13033E+02    0.56073E-01    0.25776E+02
   574    0.23037E+04    0.13274E+02    0.56159E-01    0.26305E+02
   575    0.22959E+04    0.13516E+02    0.56245E-01    0.26804E+02
   576    0.22881E+04    0.13763E+02    0.56328E-01    0.27276E+02
   577    0.22800E+04    0.14012E+02    0.56411E-01    0.27719E+02
   578    0.22719E+04    0.14264E+02    0.56493E-01    0.28132E+02
   579    0.22637E+04    0.14520E+02    0.56573E-01    0.28516E+02
   580    0.22555E+04    0.14778E+02    0.56652E-01    0.28870E+02
   581    0.22470E+04    0.15038E+02    0.56730E-01    0.29194E+02
   582    0.22385E+04    0.15301E+02    0.56807E-01    0.29488E+02
   583    0.22300E+04    0.15567E+02    0.56882E-01    0.29750E+02
   584    0.22214E+04    0.15835E+02    0.56956E-01    0.29982E+02
   585    0.22128E+04    0.16106E+02    0.57029E-01    0.30183E+02
   586    0.22041E+04    0.16378E+02    0.57101E-01    0.30352E+02
   587    0.21954E+04    0.16652E+02    0.57172E-01    0.30491E+02
   588    0.21866E+04    0.16929E+02    0.57241E-01    0.30596E+02
   589    0.21777E+04    0.17208E+02    0.57309E-01    0.30671E+02
   590    0.21688E+04    0.17487E+02    0.57376E-01    0.30714E+02
   591    0.21598E+04    0.17770E+02    0.57442E-01    0.30725E+02
   592    0.21509E+04    0.18052E+02    0.57507E-01    0.30703E+02
   593    0.21419E+04    0.18338E+02    0.57571E-01    0.30650E+02
   594    0.21328E+04    0.18624E+02    0.57633E-01    0.30564E+02
   595    0.21237E+04    0.18910E+02    0.57695E-01    0.30446E+02
   596    0.21147E+04    0.19199E+02    0.57755E-01    0.30295E+02
   597    0.21057E+04    0.19487E+02    0.57814E-01    0.30112E+02
   598    0.20968E+04    0.19777E+02    0.57872E-01    0.29897E+02
   599    0.20878E+04    0.20067E+02    0.57929E-01    0.29650E+02
   600    0.20788E+04    0.20359E+02    0.57985E-01    0.29370E+02
   601    0.20698E+04    0.20651E+02    0.58040E-01    0.29057E+02
   602    0.20608E+04    0.20942E+02    0.58094E-01    0.28712E+02
   603    0.20518E+04    0.21235E+02    0.58147E-01    0.28336E+02
   604    0.20429E+04    0.21527E+02    0.58199E-01    0.27928E+02
   605    0.20340E+04    0.21819E+02    0.58250E-01    0.27487E+02
   606    0.20252E+04    0.22110E+02    0.58300E-01    0.27015E+02
   607    0.20162E+04    0.22402E+02    0.58349E-01    0.26511E+02
   608    0.20075E+04    0.22694E+02    0.58397E-01    0.25975E+02
   609    0.19988E+04    0.22985E+02    0.58444E-01    0.25408E+02
   610    0.19901E+04    0.23274E+02    0.58491E-01    0.24810E+02
   611    0.19815E+04    0.23564E+02    0.58536E-01    0.24180E+02
   612    0.19730E+04    0.23854E+02    0.58581E-01    0.23521E+02
   613    0.19645E+04    0.24140E+02    0.58625E-01    0.22830E+02
   614    0.19561E+04    0.24427E+02    0.58668E-01    0.22109E+02
   615    0.19477E+04    0.24712E+02    0.58710E-01    0.21358E+02
   616    0.19394E+04    0.24997E+02    0.58752E-01    0.20578E+02
   617    0.19313E+04    0.25281E+02    0.58792E-01    0.19768E+02
   618    0.19232E+04    0.25563E+02    0.58833E-01    0.18928E+02
   619    0.19152E+04    0.25844E+02    0.58872E-01    0.18061E+02
   620    0.19073E+04    0.26122E+02    0.58911E-01    0.17166E+02
   621    0.18994E+04    0.26399E+02    0.58949E-01    0.16241E+02
   622    0.18917E+04    0.26675E+02    0.58987E-01    0.15289E+02
   623    0.18842E+04    0.26947E+02    0.59024E-01    0.14310E+02
   624    0.18766E+04    0.27217E+02    0.59060E-01    0.13305E+02
   625    0.18692E+04    0.27485E+02    0.59096E-01    0.12272E+02
   626    0.18619E+04    0.27752E+02    0.59132E-01    0.11213E+02
   627    0.18548E+04    0.28015E+02    0.59167E-01    0.10129E+02
   628    0.18478E+04    0.28276E+02    0.59202E-01    0.90187E+01
   629    0.18409E+04    0.28534E+02    0.59236E-01    0.78840E+01
   630    0.18340E+04    0.28789E+02    0.59269E-01    0.67240E+01
   631    0.18273E+04    0.29041E+02    0.59303E-01    0.55416E+01
   632    0.18209E+04    0.29290E+02    0.59336E-01    0.43347E+01
   633    0.18144E+04    0.29537E+02    0.59369E-01    0.31055E+01
   634    0.18082E+04    0.29779E+02    0.59401E-01    0.18542E+01
   635    0.18022E+04    0.30019E+02    0.59433E-01    0.58123E+00
   636    0.17961E+04    0.30256E+02    0.59465E-01   -0.71274E+00
   637    0.17903E+04    0.30488E+02    0.59496E-01   -0.20282E+01
   638    0.17847E+04    0.30717E+02    0.59528E-01   -0.33629E+01
   639    0.17792E+04    0.30942E+02    0.59559E-01   -0.47179E+01
   640    0.17738E+04    0.31164E+02    0.59590E-01   -0.60913E+01
   641    0.17687E+04    0.31382E+02    0.59621E-01   -0.74832E+01
   642    0.17636E+04    0.31595E+02    0.59652E-01   -0.88927E+01
   643    0.17587E+04    0.31806E+02    0.59683E-01   -0.10319E+02
   644    0.17540E+04    0.32010E+02    0.59713E-01   -0.11762E+02
   645    0.17495E+04    0.32210E+02    0.59744E-01   -0.13221E+02
   646    0.17451E+04    0.32407E+02    0.59775E-01   -0.14696E+02
   647    0.17410E+04    0.32599E+02    0.59805E-01   -0.16185E+02
   648    0.17369E+04    0.32787E+02    0.59836E-01   -0.17687E+02
   649    0.17331E+04    0.32969E+02    0.59866E-01   -0.19203E+02
   650    0.17294E+04    0.33146E+02    0.59897E-01   -0.20732E+02
   651    0.17260E+04    0.33320E+02    0.59928E-01   -0.22272E+02
   652    0.17226E+04    0.33489E+02    0.59959E-01   -0.23824E+02
   653    0.17196E+04    0.33651E+02    0.59990E-01   -0.25386E+02
   654    0.17166E+04    0.33810E+02    0.60021E-01   -0.26957E+02
   655    0.17138E+04    0.33964E+02    0.60052E-01   -0.28538E+02
   656    0.17113E+04    0.34112E+02    0.60083E-01   -0.30128E+02
   657    0.17089E+04    0.34255E+02    0.60115E-01   -0.31724E+02
   658    0.17066E+04    0.34393E+02    0.60147E-01   -0.33329E+02
   659    0.17047E+04    0.34526E+02    0.60179E-01   -0.34940E+02
   660    0.17029E+04    0.34653E+02    0.60211E-01   -0.36557E+02
   661    0.17013E+04    0.34774E+02    0.60244E-01   -0.38178E+02
   662    0.16999E+04    0.34891E+02    0.60277E-01   -0.39805E+02
   663    0.16986E+04    0.35003E+02    0.60310E-01   -0.41436E+02
   664    0.16976E+04    0.35107E+02    0.60344E-01   -0.43069E+02
   665    0.16966E+04    0.35207E+02    0.60378E-01   -0.44705E+02
   666    0.16960E+04    0.35302E+02    0.60412E-01   -0.46342E+02
   667    0.16955E+04    0.35390E+02    0.60447E-01   -0.47981E+02
   668    0.16951E+04    0.35474E+02    0.60482E-01   -0.49621E+02
   669    0.16950E+04    0.35551E+02    0.60518E-01   -0.51260E+02
   670    0.16951E+04    0.35623E+02    0.60554E-01   -0.52897E+02
   671    0.16954E+04    0.35690E+02    0.60590E-01   -0.54533E+02
   672    0.16958E+04    0.35750E+02    0.60627E-01   -0.56167E+02
   673    0.16964E+04    0.35805E+02    0.60665E-01   -0.57797E+02
   674    0.16972E+04    0.35854E+02    0.60703E-01   -0.59424E+02
   675    0.16982E+04    0.35898E+02    0.60741E-01   -0.61046E+02
   676    0.16994E+04    0.35935E+02    0.60781E-01   -0.62662E+02
   677    0.17007E+04    0.35967E+02    0.60820E-01   -0.64272E+02
   678    0.17023E+04    0.35992E+02    0.60861E-01   -0.65876E+02
   679    0.17040E+04    0.36013E+02    0.60902E-01   -0.67472E+02
   680    0.17060E+04    0.36028E+02    0.60943E-01   -0.69060E+02
   681    0.17081E+04    0.36036E+02    0.60985E-01   -0.70639E+02
   682    0.17104E+04    0.36038E+02    0.61028E-01   -0.72209E+02
   683    0.17129E+04    0.36036E+02    0.61072E-01   -0.73770E+02
   684    0.17155E+04    0.36026E+02    0.61116E-01   -0.75319E+02
   685    0.17183E+04    0.36011E+02    0.61161E-01   -0.76858E+02
   686    0.17212E+04    0.35990E+02    0.61207E-01   -0.78376E+02
   687    0.17244E+04    0.35964E+02    0.61253E-01   -0.79886E+02
   688    0.17277E+04    0.35931E+02    0.61300E-01   -0.81384E+02
   689    0.17312E+04    0.35893E+02    0.61348E-01   -0.82864E+02
   690    0.17348E+04    0.35849E+02    0.61397E-01   -0.84332E+02
   691    0.17386E+04    0.35799E+02    0.61447E-01   -0.85782E+02
   692    0.17425E+04    0.35744E+02    0.61497E-01   -0.87214E+02
   693    0.17466E+04    0.35683E+02    0.61548E-01   -0.88635E+02
   694    0.17508E+04    0.35616E+02    0.61600E-01   -0.90030E+02
   695    0.17553E+04    0.35545E+02    0.61653E-01   -0.91407E+02
   696    0.17599E+04    0.35467E+02    0.61707E-01   -0.92780E+02
   697    0.17646E+04    0.35384E+02    0.61761E-01   -0.94121E+02
   698    0.17694E+04    0.35294E+02    0.61817E-01   -0.95443E+02
   699    0.17744E+04    0.35201E+02    0.61873E-01   -0.96740E+02
   700    0.17796E+04    0.35101E+02    0.61930E-01   -0.98018E+02
   701    0.17849E+04    0.34995E+02    0.61988E-01   -0.99279E+02
   702    0.17903E+04    0.34886E+02    0.62047E-01   -0.10051E+03
   703    0.17958E+04    0.34770E+02    0.62107E-01   -0.10173E+03
   704    0.18015E+04    0.34650E+02    0.62167E-01   -0.10292E+03
   705    0.18072E+04    0.34524E+02    0.62229E-01   -0.10408E+03
   706    0.18131E+04    0.34393E+02    0.62291E-01   -0.10522E+03
   707    0.18190E+04    0.34257E+02    0.62355E-01   -0.10634E+03
   708    0.18253E+04    0.34117E+02    0.62419E-01   -0.10741E+03
   709    0.18315E+04    0.33971E+02    0.62484E-01   -0.10848E+03
   710    0.18378E+04    0.33820E+02    0.62550E-01   -0.10952E+03
   711    0.18443E+04    0.33665E+02    0.62617E-01   -0.11053E+03
   712    0.18509E+04    0.33506E+02    0.62685E-01   -0.11151E+03
   713    0.18576E+04    0.33341E+02    0.62754E-01   -0.11246E+03
   714    0.18643E+04    0.33172E+02    0.62823E-01   -0.11339E+03
   715    0.18711E+04    0.32999E+02    0.62894E-01   -0.11429E+03
   716    0.18781E+04    0.32821E+02    0.62965E-01   -0.11516E+03
   717    0.18852E+04    0.32640E+02    0.63037E-01   -0.11600E+03
   718    0.18922E+04    0.32454E+02    0.63110E-01   -0.11681E+03
   719    0.18994E+04    0.32262E+02    0.63184E-01   -0.11758E+03
   720    0.19066E+04    0.32067E+02    0.63259E-01   -0.11834E+03
   721    0.19141E+04    0.31870E+02    0.63334E-01   -0.11905E+03
   722    0.19214E+04    0.31667E+02    0.63411E-01   -0.11973E+03
   723    0.19289E+04    0.31462E+02    0.63488E-01   -0.12039E+03
   724    0.19364E+04    0.31253E+02    0.63566E-01   -0.12102E+03
   725    0.19439E+04    0.31040E+02    0.63645E-01   -0.12161E+03
   726    0.19516E+04    0.30826E+02    0.63724E-01   -0.12216E+03
   727    0.19593E+04    0.30606E+02    0.63805E-01   -0.12269E+03
   728    0.19670E+04    0.30382E+02    0.63886E-01   -0.12318E+03
   729    0.19747E+04    0.30157E+02    0.63968E-01   -0.12365E+03
   730    0.19825E+04    0.29928E+02    0.64051E-01   -0.12407E+03
   731    0.19904E+04    0.29695E+02    0.64134E-01   -0.12446E+03
   732    0.19982E+04    0.29462E+02    0.64218E-01   -0.12482E+03
   733    0.20061E+04    0.29224E+02    0.64303E-01   -0.12515E+03
   734    0.20140E+04    0.28985E+02    0.64389E-01   -0.12543E+03
   735    0.20220E+04    0.28742E+02    0.64475E-01   -0.12570E+03
   736    0.20299E+04    0.28497E+02    0.64562E-01   -0.12591E+03
   737    0.20379E+04    0.28250E+02    0.64649E-01   -0.12611E+03
   738    0.20457E+04    0.28002E+02    0.64737E-01   -0.12625E+03
   739    0.20537E+04    0.27751E+02    0.64826E-01   -0.12637E+03
   740    0.20616E+04    0.27498E+02    0.64916E-01   -0.12646E+03
   741    0.20695E+04    0.27243E+02    0.65006E-01   -0.12651E+03
   742    0.20774E+04    0.26988E+02    0.65096E-01   -0.12652E+03
   743    0.20853E+04    0.26733E+02    0.65188E-01   -0.12650E+03
   744    0.20933E+04    0.26474E+02    0.65279E-01   -0.12644E+03
   745    0.21011E+04    0.26215E+02    0.65372E-01   -0.12636E+03
   746    0.21089E+04    0.25954E+02    0.65465E-01   -0.12622E+03
   747    0.21166E+04    0.25693E+02    0.65558E-01   -0.12606E+03
   748    0.21243E+04    0.25431E+02    0.65652E-01   -0.12587E+03
   749    0.21321E+04    0.25167E+02    0.65746E-01   -0.12565E+03
   750    0.21397E+04    0.24903E+02    0.65841E-01   -0.12539E+03
   751    0.21473E+04    0.24639E+02    0.65936E-01   -0.12509E+03
   752    0.21549E+04    0.24376E+02    0.66032E-01   -0.12475E+03
   753    0.21624E+04    0.24111E+02    0.66128E-01   -0.12438E+03
   754    0.21697E+04    0.23847E+02    0.66224E-01   -0.12398E+03
   755    0.21772E+04    0.23582E+02    0.66321E-01   -0.12354E+03
   756    0.21844E+04    0.23318E+02    0.66419E-01   -0.12308E+03
   757    0.21917E+04    0.23054E+02    0.66516E-01   -0.12257E+03
   758    0.21987E+04    0.22790E+02    0.66614E-01   -0.12202E+03
   759    0.22058E+04    0.22527E+02    0.66712E-01   -0.12145E+03
   760    0.22128E+04    0.22264E+02    0.66811E-01   -0.12085E+03
   761    0.22196E+04    0.22002E+02    0.66909E-01   -0.12021E+03
   762    0.22266E+04    0.21742E+02    0.67008E-01   -0.11954E+03
   763    0.22332E+04    0.21482E+02    0.67107E-01   -0.11884E+03
   764    0.22399E+04    0.21223E+02    0.67207E-01   -0.11811E+03
   765    0.22463E+04    0.20965E+02    0.67306E-01   -0.11734E+03
   766    0.22528E+04    0.20709E+02    0.67406E-01   -0.11655E+03
   767    0.22591E+04    0.20455E+02    0.67506E-01   -0.11572E+03
   768    0.22653E+04    0.20202E+02    0.67606E-01   -0.11485E+03
   769    0.22714E+04    0.19949E+02    0.67706E-01   -0.11396E+03
   770    0.22773E+04    0.19700E+02    0.67806E-01   -0.11304E+03
   771    0.22832E+04    0.19452E+02    0.67906E-01   -0.11209E+03
   772    0.22889E+04    0.19206E+02    0.68006E-01   -0.11110E+03
   773    0.22945E+04    0.18963E+02    0.68106E-01   -0.11009E+03
   774    0.22999E+04    0.18721E+02    0.68206E-01   -0.10905E+03
   775    0.23054E+04    0.18482E+02    0.68306E-01   -0.10798E+03
   776    0.23105E+04    0.18246E+02    0.68406E-01   -0.10689E+03
   777    0.23155E+04    0.18012E+02    0.68506E-01   -0.10576E+03
   778    0.23206E+04    0.17781E+02    0.68606E-01   -0.10461E+03
   779    0.23253E+04    0.17553E+02    0.68705E-01   -0.10343E+03
   780    0.23300E+04    0.17326E+02    0.68805E-01   -0.10223E+03
